"","L2/3","Oligo_1","AST-PP","OPC_1","L4_1","IN-VIP","L4_2","IN-PV","Neu-NRGN-II","Oligo_2","Microglia","IN-SST","L5/6-CC","IN-SV2C","L5/6_1","Endothelial","L5/6_2","OPC_2"
"SSTR2",0.04217765,-0.2476477,-0.224969,-0.2385097,-0.003697383,-0.01936575,0.5664657,-0.2006155,0.5146319,-0.2532428,-0.2356174,-0.2199967,0.881274,0.4961856,0.5983668,-0.01768106,0.003798558,-0.2448149
"AC079052.1",-0.03476054,-0.1083149,-0.1074816,-0.1012997,0.3271719,-0.09032787,0.817623,-0.09303694,-0.07970011,-0.1112186,-0.1069017,-0.08383602,-0.09225407,-0.1020503,0.02688057,-0.1037035,-0.05805987,-0.112609
"AL391117.1",-0.02729992,-0.1442174,-0.1197177,-0.1313976,0.0580066,-0.07883262,0.8035289,0.1520548,-0.1193139,-0.1511907,-0.1095254,0.07560404,0.1504273,-0.03776264,0.2436971,-0.138541,0.1566099,0.004489377
"MDFIC",-0.1214336,-0.1837331,0.2155873,-0.1214674,0.2673065,-0.1789455,0.6353095,-0.06582048,-0.1475197,-0.1843818,-0.103774,-0.1783045,0.07054293,-0.1817888,0.9792311,0.4841681,0.2757081,-0.1655091
"AC097467.3",-0.001031588,-0.1035404,-0.09894919,-0.09679577,-0.06811811,-0.07748669,0.963419,-0.0579501,-0.09895567,-0.1156222,-0.1042484,-0.08862889,-0.05124149,-0.08397298,0.2127967,-0.1037444,-0.05075333,-0.1184046
"RBM20",-0.1035345,-0.1390808,-0.133728,-0.1298965,-0.1199081,-0.05831262,0.6928508,0.4376633,-0.1147459,-0.1423366,-0.1183536,-0.09519945,-0.09140547,-0.1051338,1.287023,0.8641225,-0.09939925,-0.1006183
"AL445207.1",0.07993074,-0.1007429,-0.1024013,-0.1000236,-0.09617813,-0.09803497,0.8509847,-0.09275974,-0.09646649,-0.1023324,-0.09900007,-0.09154827,-0.08487518,-0.09595148,-0.08081953,-0.09834732,-0.09868885,-0.1044163
"LINC01320",-0.01724884,-0.1075096,-0.09050385,-0.1006685,0.05948569,0.03913248,0.5630673,-0.06041932,-0.1269738,-0.1222488,-0.0899601,-0.06110613,0.1518527,0.4595052,0.03976748,-0.1116837,0.2920327,-0.08514726
"AC068931.1",0.1326689,-0.2104953,-0.2116537,-0.2086103,0.2271445,-0.02645366,0.6937717,-0.2011346,-0.2004183,-0.2113748,-0.2127256,-0.1797452,0.6384372,0.5315537,0.3265758,-0.199335,-0.1319403,-0.2141278
"ALDH1A2",-0.009128504,-0.1318072,-0.2034872,-0.2138273,0.1311842,0.09198105,0.5356732,0.1816077,-0.2008352,-0.09738221,-0.1482734,0.3935936,0.1394417,-0.1019015,0.3726447,-0.01663878,0.3102303,-0.1059419
"AC008127.1",-0.08335864,-0.1676344,0.19648,0.04721926,0.006800767,-0.1633695,0.8746982,-0.1633663,-0.155174,-0.1680261,-0.1494429,-0.139382,0.3671297,-0.1384915,0.2073609,-0.1580715,-0.1589506,0.07889604
"ADTRP",-0.04484648,-0.1299625,-0.1268659,-0.1267031,0.01051382,-0.1158801,0.8199056,-0.1157807,-0.07117336,-0.1316564,-0.1218209,-0.1013009,0.3102926,-0.1188896,0.885087,-0.1166134,0.5502768,-0.1052107
"OPRM1",0.1821552,-0.2735636,-0.2724264,-0.2667014,0.2826948,-0.07623995,0.664226,-0.2115864,-0.04099607,-0.2784926,0.04982305,0.1957792,0.4000646,0.04488738,0.5555545,-0.2582532,-0.1339966,0.04964175
"NDUFS5",0.06735742,-0.1043174,-0.1703773,-0.1565857,0.1244762,0.007609579,0.168173,0.04868167,0.5375749,-0.3390614,-0.1716763,0.02539161,0.1028872,0.07804669,0.05886624,0.04735664,0.07094086,-0.3297958
"LDHB",0.01236403,-0.2121935,0.03677269,-0.05618131,0.1141304,0.0333911,0.2005099,0.206129,0.5844104,-0.3836467,-0.3188712,-0.127555,0.0874122,0.1228587,0.008505407,-0.159059,0.1224301,-0.06531864
"PVALB",-0.1177406,-0.09324677,-0.1090868,-0.1023729,-0.116842,-0.08723949,-0.114072,1.846494,-0.0243995,-0.1082404,-0.08605593,-0.09240769,-0.1092726,-0.09249283,-0.1183454,-0.04932377,-0.0935949,-0.1387263
"MYO5B",-0.1326539,-0.1140264,-0.1342795,-0.1456706,-0.1418391,-0.1169624,-0.1484815,1.810501,-0.1683816,-0.04163817,-0.1158405,0.6806083,-0.1387042,-0.1239789,-0.1057643,-0.1377917,-0.1477093,-0.1496377
"RGS5",-0.1223364,-0.1044211,-0.04245256,-0.1569644,-0.1179043,-0.03613125,-0.1161379,1.173819,-0.1233492,-0.06907206,-0.1380055,-0.04589391,-0.1232924,-0.1475797,-0.09965538,3.391306,-0.1184308,-0.1387263
"SULF1",-0.1529856,-0.1619087,-0.06926513,-0.145923,-0.1585556,-0.1455974,-0.1465669,1.60272,-0.1269708,-0.1576608,-0.1575855,-0.08030474,0.0103365,0.161082,1.656769,-0.01491839,-0.07729284,-0.1744465
"TAFA4",-0.1568195,0.2092631,-0.1853154,-0.1804486,-0.180994,-0.03797793,-0.163668,1.247905,-0.1878179,0.4175113,-0.1807245,-0.05702958,-0.1746602,-0.08712481,-0.1816284,-0.156324,-0.191664,-0.1767196
"EYS",0.07536633,-0.1583056,-0.1701259,-0.1522229,-0.09742508,-0.009642953,-0.1351562,1.034838,-0.1933774,-0.1829084,-0.1703585,0.9925926,-0.1098783,-0.1579313,-0.07913752,-0.1176295,-0.1303318,-0.1304759
"KCNS3",-0.1432093,-0.1020635,-0.1534533,0.1069315,-0.1307529,0.1351054,-0.1441032,1.425162,-0.1488437,-0.0947249,-0.1556583,0.1949856,-0.1293722,0.1686403,-0.1436238,0.06413844,-0.1439762,-0.0007689502
"SLC26A4",0.2314468,-0.274139,-0.2685984,-0.2659354,0.1119115,-0.1249117,0.1943944,0.976069,-0.2368151,-0.2726416,-0.2687812,0.03912467,0.6731095,-0.009893418,-0.1411685,-0.2350426,0.0873765,-0.291256
"LHX6",-0.1504006,-0.1575064,-0.1592251,-0.1588024,-0.1527277,-0.1514355,-0.1520662,1.490397,-0.1391884,-0.1432284,-0.1572756,1.4594,-0.1483397,0.3106278,-0.1453426,-0.02739309,-0.1507122,-0.102932
"LBH",-0.06610574,-0.1511747,-0.146092,-0.01378314,-0.1189858,0.1237251,-0.05652887,0.9857225,0.04725254,-0.1343543,-0.0907231,0.1280263,-0.09363727,0.07927043,0.003609864,0.6473055,-0.03597946,-0.06044781
"ARX",-0.1893224,-0.1909869,0.0660721,-0.1150799,-0.18883,0.2490578,-0.188275,1.103496,-0.1735263,-0.182558,-0.1754266,1.121686,-0.1926248,0.631102,-0.1851368,-0.1753201,-0.1871586,-0.1541811
"CRHBP",-0.1156727,0.003555774,-0.128948,-0.1206388,-0.1203414,-0.0811622,-0.1144523,0.9221834,-0.1030845,0.03219122,-0.0438651,0.7012877,-0.1261496,-0.04224262,-0.02831667,-0.1243112,-0.1181969,-0.06525805
"MAFB",-0.1464172,-0.1413393,-0.1495228,-0.1387548,-0.1213574,0.08827977,-0.1447678,0.8364138,-0.1154726,-0.1230464,0.2003613,1.20007,-0.1405331,0.5152719,-0.1067932,-0.1051003,-0.1124573,-0.1362021
"AC046195.2",-0.04781228,-0.09918502,-0.09293026,-0.08933987,-0.08185514,-0.06323304,-0.03978162,0.8904511,-0.09489367,-0.09755851,-0.08573084,0.05938264,-0.05113576,-0.04903988,0.4039207,-0.09161893,0.1003128,-0.05715376
"AC093610.1",-0.100607,-0.1770813,0.01629873,-0.1705876,-0.03081609,-0.123398,0.4218672,1.172871,-0.1743608,-0.1796336,-0.1718089,-0.1471196,0.1340827,-0.1368756,0.2843743,-0.1640702,0.527335,-0.1823354
"POSTN",-0.09324764,-0.1088274,-0.1049912,-0.1052854,-0.1022055,-0.1044504,-0.1012777,0.9605292,-0.1024403,-0.1060193,-0.1114243,-0.04215706,1.103721,-0.1044886,-0.09142351,-0.08590951,-0.09369055,-0.1150018
"RNF144B",-0.1505869,-0.164418,0.08901529,-0.1516999,-0.1513349,0.02516276,-0.150654,0.8979084,-0.1562654,-0.1610758,0.8750604,0.07403586,-0.1520312,-0.1478999,-0.1490622,1.532305,-0.1442394,0.211198
"TOX2",-0.08631873,-0.2422817,-0.1919667,0.121999,-0.1838108,-0.1031432,0.04230404,0.7577738,-0.1187913,-0.2456598,-0.2335412,0.7723745,0.02649835,1.767443,0.01971798,-0.09523635,-0.1975347,-0.08800788
"TCIM",-0.07804311,-0.06710948,-0.1174763,-0.1251851,-0.1132472,0.03840007,-0.1245474,1.103194,-0.06862492,-0.1181898,-0.1230639,-0.05726873,-0.116145,0.7897439,-0.07787503,0.02999737,-0.1209818,-0.1386619
"DPP10-AS3",-0.1246057,-0.1617875,0.06763484,-0.1581666,-0.05276626,-0.1282043,0.3564508,1.110058,-0.1602633,-0.1643294,-0.1487656,-0.14073,0.09210629,-0.1212029,0.3486193,-0.1459556,0.5169052,-0.1643294
"PRDM1",-0.09775928,-0.1457305,-0.1392626,-0.1411542,-0.1087587,-0.1049566,-0.111413,1.018955,-0.1361206,-0.1434326,0.4414892,0.8762939,-0.06936622,-0.07521841,-0.09774419,0.2476499,-0.1249957,0.1624502
"OSTN",-0.03567986,-0.08874565,-0.06691354,-0.07480969,-0.02484732,-0.01650142,-0.01772161,0.7486368,-0.07148326,-0.08638338,-0.07229384,-0.04156736,-0.04292382,-0.06791965,0.04077698,-0.08504299,-0.04252209,-0.05065417
"RAB3B",-0.1428089,-0.1815087,-0.1754165,-0.1706249,0.09936172,0.2186261,-0.04986698,0.5838018,-0.024381,-0.1655944,-0.1777045,1.588255,-0.1439401,-0.1494907,0.3421676,-0.1500252,0.3811089,-0.1800388
"NPNT",-0.0968406,-0.1104501,-0.03283187,-0.1037087,-0.08467607,0.05145115,0.1259587,0.7072197,-0.09958609,-0.1125494,-0.09896278,-0.00116755,0.07408583,0.2396402,0.08613989,0.2221871,-0.1017758,-0.1167224
"MEPE",-0.05608419,-0.06806367,-0.07284109,-0.07125824,-0.06897099,-0.06080816,-0.06074981,0.863462,-0.06156514,-0.06280303,-0.05370813,-0.06994302,-0.05920815,-0.06494086,-0.07210906,-0.06617215,-0.05803739,-0.07849455
"HOMER3",-0.09744633,0.08063739,0.1253643,-0.0850981,-0.1080824,-0.1071326,-0.1022788,0.424456,-0.09699786,0.03346549,0.1862712,-0.07298381,-0.1108141,-0.1046378,-0.1023008,-0.0437784,-0.09075281,-0.08699508
"AC092969.1",-0.01331054,-0.197098,-0.06016959,-0.1108316,0.08048993,0.04115476,0.1583699,0.4231966,-0.1829449,-0.2070479,-0.1819089,0.9087371,-0.08392198,-0.00779665,0.3730905,-0.1632179,-0.00733697,-0.02295895
"HTR4",0.3728944,-0.1984366,-0.2448308,-0.2501098,-0.2336067,-0.002248785,0.3987745,0.5051532,-0.1867444,-0.1899172,-0.2389493,-0.1224735,0.09281427,-0.2262155,0.08873025,-0.2221436,0.1789231,-0.2625432
"NPPC",-0.1071446,-0.06969353,-0.1076924,-0.1099776,-0.1050875,0.2065672,-0.1028736,1.069845,-0.1060328,-0.07796737,-0.1065973,-0.04527787,-0.1026718,0.4367065,-0.09712629,-0.1044382,-0.1030475,-0.1192778
"NEFH",-0.01891724,-0.1724571,-0.163391,-0.1835078,-0.04686146,-0.01116251,0.04069268,0.4871949,0.9217938,-0.17452,-0.1578259,-0.003658428,0.0391081,-0.01729805,0.1306069,-0.1379128,0.2183444,-0.1258118
"ZNF385D-AS2",-0.09859299,-0.1110581,-0.1093645,-0.1089494,-0.09972229,0.2278685,-0.09658901,0.6677096,-0.1098681,-0.1118718,-0.109432,0.1861747,-0.1026512,0.3763313,-0.08064265,-0.109258,2.284707,-0.1118718
"FLT3",-0.105777,-0.1263411,-0.1274884,-0.1255632,-0.1078603,-0.08157769,-0.0647565,0.6732589,-0.1312684,-0.1303863,-0.1244866,1.732499,-0.1127252,-0.0877875,-0.01922027,-0.1279866,0.4361672,-0.1168783
"AC046195.1",-0.01570604,-0.138689,-0.1235726,-0.1258838,-0.06930832,-0.03933684,0.007216087,0.4891883,-0.1331415,-0.1494577,0.1717858,0.1316533,-0.01685338,-0.02129991,1.237032,0.01088377,0.3779978,0.1464156
"MYRFL",-0.07684091,-0.1302054,-0.1350876,0.3011826,-0.07761064,0.002096676,-0.07025593,0.5165359,-0.1570887,-0.1430549,-0.1585184,0.1220404,-0.0214542,1.024062,0.1062508,-0.1445695,0.176399,0.06326717
"HTR7",-0.06105682,-0.1176892,-0.1159545,-0.1066347,0.1077432,-0.05740934,0.04946075,0.6871632,-0.09669295,-0.1188314,0.005535547,0.1058521,0.06501476,0.2026023,0.0663483,-0.1067564,0.01525477,-0.03190585
"HAPLN4",0.2720956,-0.2312701,-0.230301,-0.2134364,0.002765323,0.0195668,-0.0326564,0.3260352,0.5126873,-0.1918387,-0.21823,-0.117296,-0.04121549,0.2459401,-0.04629585,-0.2107907,0.0104533,-0.2186205
"AL049779.4",0.08040504,-0.1632942,-0.1661043,-0.08794524,-0.002401066,0.2507902,-0.02978001,0.5593105,-0.2220797,-0.1261046,-0.1855096,0.3057709,-0.04125551,0.3258148,-0.05467743,-0.1828272,0.1811587,0.09158702
"TACR1",-0.1102368,-0.1157806,-0.1426626,-0.1183129,-0.05357251,0.1100707,-0.04934817,0.6297249,-0.1500112,-0.1338676,-0.1264476,0.1249082,-0.06050045,1.996526,-0.05405502,-0.1152486,-0.09682964,-0.1348591
"AC093765.2",-0.03773484,-0.069169,-0.07087221,-0.02508391,-0.04445019,-0.02842887,-0.05152406,0.6485408,-0.07655867,-0.07654912,-0.07243723,-0.02075344,-0.05462188,-0.06371487,-0.05291209,-0.07793478,-0.03285152,0.06334468
"CMTM8",-0.163724,-0.1811029,-0.178219,0.1041992,-0.1669349,0.2760028,0.3371508,0.4027684,-0.1537094,-0.1837391,-0.1697493,0.7719661,-0.1691233,0.4215132,0.08638139,1.393809,-0.08813642,0.004008384
"CORT",-0.05938569,-0.1201334,-0.109053,-0.1150878,-0.04780207,-0.07280978,-0.0345868,0.3575567,0.0268442,-0.1300679,-0.1006403,0.9940459,-0.05686204,0.6420016,-0.05278748,-0.04454495,0.03994888,-0.01069558
"HSPA8",-0.038203,-0.1384829,-0.1109685,-0.1296411,0.1304453,0.1445513,0.1191831,0.1091904,0.7957864,-0.3073629,-0.2070274,-0.04457939,0.02577088,0.1753697,-0.06798723,0.1197914,0.02557592,-0.06879576
"GABARAPL2",0.0510684,-0.06828362,-0.2308741,-0.2080596,0.1781162,0.06520734,0.1700509,0.06617442,0.6676496,-0.2670844,-0.2743524,0.003176284,0.02625978,0.08794429,-0.04557376,-0.02812618,0.01731948,-0.1214967
"SLC25A3",0.0949134,-0.2444071,-0.1849104,-0.2147183,0.1641507,0.04296956,0.2094368,0.2822411,0.6840569,-0.3281101,-0.2522746,-0.02620841,0.1609771,0.06387261,0.008230097,-0.07461283,0.09583766,-0.3178031
"COX6B1",0.04033806,-0.1401354,-0.1805307,-0.1927959,0.1432296,0.0464689,0.2193099,0.1754526,0.5843328,-0.3476707,-0.2218473,0.02933486,0.07787551,0.1699749,0.04564759,0.04663511,0.06384377,-0.1733098
"ATP5MC3",0.08473453,-0.2139223,-0.209727,-0.1901453,0.1396405,0.00458054,0.251811,0.2847782,0.6528401,-0.3465445,-0.2345375,-0.04758843,0.1318205,0.1137506,0.06011513,-0.0665001,0.1713689,-0.1576759
"LGALS1",-0.02006128,-0.1146247,-0.04464828,-0.1466042,0.03617744,-0.09131823,0.1788019,-0.07756265,0.7086825,-0.2369452,-0.07210781,0.02422846,0.1564426,-0.1103645,-0.0935868,1.101745,-0.167598,-0.05511192
"ATP6V1D",0.09292528,-0.177786,-0.1806171,-0.2095629,0.1755455,-0.006625833,0.247179,0.05406931,0.5753978,-0.2057321,-0.2396614,-0.0324867,0.1524617,0.0805294,0.0760636,-0.1710038,0.09347454,-0.2051661
"TMEM155",0.1311368,-0.2382873,-0.2328268,-0.237508,0.3586588,-0.2063552,0.007276799,0.1895416,0.6761508,-0.2533777,-0.2240744,-0.205155,0.5528731,-0.2368496,0.1541134,-0.1980682,1.857564,-0.2223975
"ATP5F1D",0.04201983,-0.1097027,-0.1121829,-0.1451108,0.08423883,-0.04392556,0.1829992,0.1391185,0.4837959,-0.3068871,-0.1746621,-0.0603687,0.1773387,0.05298306,0.07856095,0.1132079,0.0428112,-0.2547295
"PRDX5",0.0309566,-0.09845714,-0.137278,-0.1380896,0.1251643,-0.01503163,0.1922097,0.1378887,0.5060393,-0.2823039,-0.1866309,0.0007706918,0.08345934,0.02174021,-0.03477354,0.114019,0.05772657,-0.2335537
"NDUFB2",0.01193253,-0.05459707,-0.1455116,-0.1532552,0.07932095,0.01692224,0.1526372,0.1426141,0.4131291,-0.2354114,-0.1887816,0.05269562,0.02947152,0.146443,-0.00773932,0.09071258,0.1637633,-0.04804969
"SH3BGRL3",0.04435929,-0.07351169,-0.1848334,-0.1770723,-0.03769511,-0.02717299,0.2042206,-0.009489453,0.5200412,-0.2233222,-0.07651689,-0.06480899,0.3318278,0.05371603,0.1087771,0.2242813,0.06985216,-0.158077
"ATP5MF",0.06478456,-0.1800759,-0.1252245,-0.1785223,0.1232051,0.07335664,0.2344822,0.1116622,0.4586405,-0.322226,-0.1902851,0.03582495,0.07404733,0.2117297,0.0457321,-0.06024102,0.1228998,-0.1409296
"MYL12B",0.07001137,-0.1592334,-0.2202917,-0.1767603,0.1279726,0.02934106,0.2029568,0.005479117,0.5853568,-0.2244254,-0.1157654,-0.00742919,0.1229137,0.05791712,0.03215792,0.4492317,0.06981278,0.01331005
"SERPINF1",0.09053442,-0.1851129,-0.1866107,-0.1907803,0.3601239,0.0007968388,0.2324189,-0.1700103,0.5773971,-0.2009742,-0.02368635,-0.176155,0.3435392,-0.07383731,-0.04690178,-0.1378599,-0.1854807,-0.05780631
"CARTPT",0.2980418,-0.1112289,-0.1103219,-0.1136367,-0.1074614,-0.101038,-0.1078309,-0.1078507,0.4164859,-0.1192826,-0.1045742,-0.1030307,-0.08865935,-0.1071641,-0.1049564,-0.1050058,-0.1118453,-0.1344483
"NME2",0.108096,-0.159311,-0.1778569,-0.1600871,0.1235448,0.01272882,0.163407,0.1266592,0.386898,-0.26107,-0.1088296,-0.02854369,0.1663304,0.02440794,0.02583232,0.1042066,0.04633765,-0.1812225
"COX7B",0.010996,-0.1032466,-0.005859934,-0.0972527,0.06842529,-0.02228315,0.1289325,0.1389855,0.3780612,-0.2696132,-0.1279819,-0.01935621,0.03666814,0.06363323,-0.01844755,0.09697166,0.0188663,-0.0733684
"NNAT",0.2863776,-0.2483985,-0.2353986,-0.2239034,0.1613917,-0.1301645,0.2162951,-0.1182378,0.4190278,-0.2704097,-0.2287673,0.006031968,0.245915,-0.1004178,0.5309509,-0.1399279,0.08607162,-0.2407195
"COX5A",0.05591331,-0.1264688,-0.1526588,-0.160761,0.1093653,0.04143319,0.1892907,0.2657309,0.3073701,-0.2547493,-0.1826236,0.000596407,0.05517618,0.1193667,0.05467945,0.02095351,0.04944714,-0.1195154
"GPX3",0.3091136,-0.172968,-0.1494758,-0.1694608,-0.05877715,-0.1480694,0.09999601,-0.1608716,0.6054189,-0.1716111,-0.1530526,-0.1517133,-0.06459141,-0.1579749,-0.1319135,0.5036047,0.1368903,-0.1662961
"S100A6",0.1150034,-0.06852954,-0.1313013,-0.1596714,0.3449198,0.01095351,0.08441194,-0.2140143,0.3124822,-0.232837,-0.2076079,-0.1166763,0.1302686,0.02143938,-0.09162354,0.4492052,-0.1865204,-0.2054929
"MTRNR2L8",0.01379566,-0.1016198,-0.0811974,-0.1431222,-0.002778856,-0.02016671,0.0718969,0.2341662,0.4043453,-0.09725892,-0.1075527,-0.03956946,0.07689884,0.03426,0.06314523,0.1073283,0.07150169,-0.1676152
"SLC25A5",-0.02962509,-0.1284204,-0.02192684,-0.03228375,0.04448825,0.06852251,0.122561,0.2711471,0.3467411,-0.2069901,-0.1543489,-0.01032779,0.0061887,0.1009466,-0.06411782,-0.04718533,0.04333666,-0.06061275
"COX7A1",0.01806047,-0.1675562,-0.1385082,-0.153394,0.1585242,0.09862617,0.2499555,0.07164077,0.3147514,-0.2162334,-0.1557686,-0.01664008,0.149829,-0.005716533,0.26401,0.5125019,-0.01616711,-0.08110683
"CALB1",0.1998344,-0.1391077,-0.1282368,-0.1254898,-0.1224785,-0.1172648,-0.08011319,0.04918571,0.295881,-0.1561947,-0.1202803,0.5370631,-0.05268658,0.1420645,-0.1434473,-0.08701585,-0.1258176,-0.1637129
"PRSS3",0.3164974,-0.2196805,-0.2076447,-0.2031971,0.1405767,-0.137268,0.2889058,-0.195068,0.2379303,-0.2261308,-0.2096147,-0.08919435,0.5200163,-0.1881526,0.03549727,-0.0233256,-0.1510678,-0.14456
"ADCYAP1",0.375979,-0.1530621,-0.1467899,-0.1519751,-0.06272694,-0.1400457,-0.06475985,-0.1432771,0.3385098,-0.1496075,-0.1398138,-0.1342429,0.06553379,-0.1415537,0.04031347,-0.117675,-0.1403418,-0.1669244
"MT-ATP8",0.1826777,-0.1489815,-0.1770457,-0.213171,0.08361734,-0.02848313,0.2034219,0.2017113,0.1054922,-0.1559644,-0.188944,-0.09556836,0.1955354,0.0278068,0.09817593,-0.08815714,0.05758324,-0.3102604
"TRIM36",0.2920375,-0.210408,-0.2522603,-0.2497487,-0.1610517,0.1876388,0.01207301,-0.2441782,0.1930823,-0.2216517,0.163695,-0.1948696,0.7131065,0.3330052,0.2270194,-0.2050262,-0.2459431,-0.06392898
"VAMP1",0.03544511,-0.06521916,-0.1514164,-0.1585845,0.05224899,-0.0408914,0.1704116,0.2612374,0.298863,-0.09802239,-0.1421928,-0.03248839,0.06313515,0.1024819,-0.0134024,-0.1679369,0.005433103,-0.1568156
"SYT2",0.02677172,-0.09313459,-0.1220503,-0.1228324,0.0111775,0.2488593,0.03842618,0.232991,0.2303552,-0.1312554,-0.1608042,-0.0473626,0.02827658,-0.05123315,0.1547549,-0.1247959,0.1704373,-0.1560182
"CTXN3",0.3469755,-0.1285302,-0.1239431,-0.1295082,-0.1272124,-0.1291965,-0.1148875,-0.1263981,0.3828251,-0.1406413,-0.1139555,-0.1199455,-0.09924162,-0.1266074,0.09296435,-0.1057308,-0.1232014,-0.1475414
"PWWP3B",0.1865386,-0.1098957,-0.1784718,-0.1630186,0.04555128,-0.1498121,0.4351809,-0.1829197,0.2150059,-0.09778959,-0.1754278,-0.1719168,0.3695133,-0.1710323,0.09253599,-0.1266183,-0.171164,-0.1974153
"AC104123.1",0.1402811,-0.004545704,-0.1247921,-0.2011707,0.07611251,-0.2297801,0.2134465,0.09048155,-0.2963553,0.06558241,0.06300227,-0.03011783,0.1696278,-0.23734,0.08493719,0.02848705,0.1705537,-0.0931744
"AC034195.1",0.0504633,0.05772532,-0.03593549,-0.2031345,-0.01581183,0.004117538,0.04404135,-0.01042018,-0.2717918,0.1666895,-0.009585232,0.116347,0.06370226,-0.1062297,0.01849982,-0.01801472,-0.002693844,-0.1448894
"AC106793.1",0.2284604,-0.2476016,-0.207734,-0.0634177,0.3794103,-0.06421002,0.2412478,0.2271333,-0.3331423,-0.2037286,-0.3344692,0.09762452,0.346653,-0.02893625,0.1773042,-0.319539,0.1494166,-0.1432542
"AC105402.3",0.1076492,-0.1148754,-0.1924302,-0.12848,0.09131341,0.1051812,0.13664,0.2596108,0.02741505,-0.2024196,-0.2227041,0.02939671,0.1381131,0.1030226,0.1363921,-0.1664566,0.1785412,-0.1820213
"SYK",-0.1276277,-0.1335688,-0.132246,-0.1313316,-0.1268329,-0.1220113,-0.1284075,-0.1261412,-0.1266087,-0.1321354,3.296267,-0.1259768,-0.1257276,-0.1285433,-0.1189709,-0.1041494,-0.1283714,1.409937
"C1QB",-0.1004236,-0.1005041,-0.09867025,-0.09662577,-0.09856008,-0.1054336,-0.1038039,-0.09853186,-0.08132526,-0.1065547,2.481739,-0.1000222,-0.09541212,-0.1025861,-0.10581,-0.08680584,-0.1077642,0.6634008
"RBM47",-0.1035032,-0.1310999,-0.1214545,-0.1253446,-0.1080489,-0.109215,-0.1009486,-0.1113356,-0.1369788,-0.1383697,2.928373,-0.1186849,-0.09785031,-0.1203896,-0.08938428,-0.08136466,0.1201611,1.054972
"MSR1",-0.1121155,-0.08502051,-0.1204211,-0.1078952,-0.1146128,-0.1161758,-0.1123545,0.03207077,-0.1223163,-0.09246035,2.176983,0.2826148,-0.1127145,-0.1204735,-0.1101749,-0.09940574,-0.1200875,1.413898
"PALD1",-0.1058341,-0.1729775,-0.1332468,-0.04829553,-0.1113886,-0.08441573,-0.07667703,-0.1615426,-0.1342524,-0.1747186,2.78708,-0.1563055,-0.1206541,-0.1689175,-0.1032724,1.386294,-0.1406659,1.140319
"BLNK",-0.1051114,-0.1266465,-0.1194266,-0.1180323,-0.09513649,-0.1085797,-0.1005846,-0.1103917,-0.1311334,-0.1315229,2.878859,-0.1108914,-0.09681665,-0.1021421,-0.1039138,-0.09274448,-0.08221141,1.194614
"SRGN",-0.09428788,-0.102585,-0.0999665,-0.09839949,-0.09483037,-0.09378226,-0.09904177,-0.02802982,-0.09523691,-0.1062002,1.743646,-0.1008579,-0.1027468,-0.09628703,-0.09490058,1.769569,-0.1011301,1.307572
"C1QC",-0.09332768,-0.09159746,-0.0888475,-0.09077951,-0.09285402,-0.09330226,-0.0912527,-0.0937388,-0.08666524,-0.1028199,2.20719,-0.09375652,-0.08843441,-0.09581729,-0.09641394,-0.07142811,-0.09568473,0.7740259
"RHBDF2",-0.1073906,-0.1296388,-0.1120173,-0.1133979,-0.1073071,-0.1141961,-0.1120512,-0.1195609,-0.1259815,-0.132891,2.925972,-0.1141077,-0.1162427,-0.1220703,-0.1145031,0.03428854,-0.1105869,1.526513
"CSF3R",-0.1014775,-0.1079315,-0.1073665,-0.1072632,-0.1044706,-0.1017244,-0.1022911,-0.09932594,-0.104486,-0.1109409,2.555373,-0.09729404,-0.1023569,-0.103949,-0.09776909,-0.09520984,-0.09870883,1.481468
"CD86",-0.09914462,-0.102517,-0.1007735,-0.1025324,-0.1010025,-0.0986911,-0.1000625,-0.09592163,-0.09509171,-0.1043392,2.414441,-0.09980381,-0.09773393,-0.1016379,-0.09617677,-0.08453878,-0.08575411,1.017771
"C1QA",-0.08652456,-0.08511716,-0.08722541,-0.08784591,-0.08735328,-0.07976475,-0.08546398,-0.08871024,-0.07195645,-0.09276254,1.979083,-0.08407686,-0.08758384,-0.08204901,-0.08471588,-0.04409899,-0.08643121,0.6859628
"IRAK3",-0.1180245,-0.1246092,-0.1215516,-0.123657,-0.1220098,0.1881093,-0.1191461,-0.1209479,-0.1256166,-0.1239383,2.106116,-0.1070725,-0.113895,-0.02191443,-0.120208,1.363707,-0.1262144,0.6894954
"CD53",0.03211915,-0.1510098,-0.149134,-0.1504686,0.295581,-0.1458779,-0.1433076,-0.1320085,-0.1165572,-0.1543047,2.110531,-0.1487878,-0.1328798,-0.1442094,-0.138311,-0.1153363,-0.1483675,0.6522343
"TGFBR2",-0.1370224,-0.06273702,-0.1365439,-0.1014051,-0.1361356,-0.08828656,-0.1382234,-0.1350852,-0.1315949,-0.03348304,2.327728,-0.131472,-0.1334431,-0.1328396,-0.127688,1.964138,-0.1392661,0.9299105
"PIK3R5",-0.1076444,-0.112753,-0.1118861,-0.1083606,-0.1077029,-0.1072253,-0.1086989,-0.1057873,-0.1135816,-0.1152272,2.731933,-0.1062163,-0.1041682,-0.1064569,-0.1012376,-0.06916655,-0.1056617,0.8482399
